HeapAlloc: 25897872, HeapIdle: 39985152, HeapInuse: 26533888
HeapAlloc: 1590016, HeapIdle: 64520192, HeapInuse: 2129920
HeapAlloc: 1594136, HeapIdle: 64512000, HeapInuse: 2105344
HeapAlloc: 1594008, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1598128, HeapIdle: 64512000, HeapInuse: 2105344
HeapAlloc: 1598000, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1602120, HeapIdle: 64512000, HeapInuse: 2105344
HeapAlloc: 1601992, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1606112, HeapIdle: 64512000, HeapInuse: 2105344
HeapAlloc: 1605984, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1610104, HeapIdle: 64471040, HeapInuse: 2146304
HeapAlloc: 1609976, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1614096, HeapIdle: 64471040, HeapInuse: 2146304
HeapAlloc: 1613968, HeapIdle: 64512000, HeapInuse: 2138112
HeapAlloc: 1618088, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1617960, HeapIdle: 64503808, HeapInuse: 2146304
HeapAlloc: 1622080, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1621952, HeapIdle: 64503808, HeapInuse: 2146304
HeapAlloc: 1626072, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1625944, HeapIdle: 64503808, HeapInuse: 2146304
HeapAlloc: 1630064, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1629936, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1634056, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1633928, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1638048, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1637920, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1642040, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1641912, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1646032, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1645904, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1650024, HeapIdle: 64454656, HeapInuse: 2162688
HeapAlloc: 1649896, HeapIdle: 64495616, HeapInuse: 2154496
HeapAlloc: 1654016, HeapIdle: 64446464, HeapInuse: 2170880
HeapAlloc: 1653888, HeapIdle: 64487424, HeapInuse: 2162688
HeapAlloc: 1658008, HeapIdle: 64430080, HeapInuse: 2187264
HeapAlloc: 1657880, HeapIdle: 64479232, HeapInuse: 2170880
HeapAlloc: 1662000, HeapIdle: 64421888, HeapInuse: 2195456
HeapAlloc: 1661872, HeapIdle: 64471040, HeapInuse: 2179072
HeapAlloc: 1665992, HeapIdle: 64421888, HeapInuse: 2195456
HeapAlloc: 1665864, HeapIdle: 64471040, HeapInuse: 2179072
HeapAlloc: 1669984, HeapIdle: 64421888, HeapInuse: 2195456
HeapAlloc: 1669856, HeapIdle: 64462848, HeapInuse: 2187264
HeapAlloc: 1673976, HeapIdle: 64421888, HeapInuse: 2195456
HeapAlloc: 1673848, HeapIdle: 64454656, HeapInuse: 2195456
HeapAlloc: 1677968, HeapIdle: 64413696, HeapInuse: 2203648
HeapAlloc: 1677840, HeapIdle: 64454656, HeapInuse: 2195456
HeapAlloc: 1681960, HeapIdle: 64405504, HeapInuse: 2211840
HeapAlloc: 1681832, HeapIdle: 64446464, HeapInuse: 2203648
HeapAlloc: 1685952, HeapIdle: 64405504, HeapInuse: 2211840
HeapAlloc: 1685824, HeapIdle: 64446464, HeapInuse: 2203648
HeapAlloc: 1689944, HeapIdle: 64405504, HeapInuse: 2211840
HeapAlloc: 1689816, HeapIdle: 64446464, HeapInuse: 2203648
HeapAlloc: 1693936, HeapIdle: 64405504, HeapInuse: 2211840
HeapAlloc: 1693808, HeapIdle: 64446464, HeapInuse: 2203648
HeapAlloc: 1697928, HeapIdle: 64405504, HeapInuse: 2211840
HeapAlloc: 1697800, HeapIdle: 64430080, HeapInuse: 2220032
HeapAlloc: 1701920, HeapIdle: 64397312, HeapInuse: 2220032
HeapAlloc: 1701792, HeapIdle: 64430080, HeapInuse: 2220032
HeapAlloc: 1705912, HeapIdle: 64389120, HeapInuse: 2228224
HeapAlloc: 1705784, HeapIdle: 64421888, HeapInuse: 2228224
HeapAlloc: 1709904, HeapIdle: 64389120, HeapInuse: 2228224
HeapAlloc: 1709776, HeapIdle: 64421888, HeapInuse: 2228224
HeapAlloc: 1713896, HeapIdle: 64389120, HeapInuse: 2228224
HeapAlloc: 1713768, HeapIdle: 64421888, HeapInuse: 2228224
HeapAlloc: 1717888, HeapIdle: 64389120, HeapInuse: 2228224
HeapAlloc: 1717760, HeapIdle: 64421888, HeapInuse: 2228224
HeapAlloc: 1721880, HeapIdle: 64380928, HeapInuse: 2236416
HeapAlloc: 1721752, HeapIdle: 64413696, HeapInuse: 2236416
HeapAlloc: 1725872, HeapIdle: 64380928, HeapInuse: 2236416
HeapAlloc: 1725744, HeapIdle: 64413696, HeapInuse: 2236416
HeapAlloc: 1729864, HeapIdle: 64372736, HeapInuse: 2244608
HeapAlloc: 1729736, HeapIdle: 64405504, HeapInuse: 2244608
HeapAlloc: 1733856, HeapIdle: 64372736, HeapInuse: 2244608
HeapAlloc: 1733728, HeapIdle: 64405504, HeapInuse: 2244608
HeapAlloc: 1737848, HeapIdle: 64372736, HeapInuse: 2244608
HeapAlloc: 1737720, HeapIdle: 64405504, HeapInuse: 2244608
HeapAlloc: 1741840, HeapIdle: 64372736, HeapInuse: 2244608
HeapAlloc: 1741712, HeapIdle: 64405504, HeapInuse: 2244608
HeapAlloc: 1745832, HeapIdle: 64356352, HeapInuse: 2260992
HeapAlloc: 1745704, HeapIdle: 64389120, HeapInuse: 2260992
HeapAlloc: 1749824, HeapIdle: 64356352, HeapInuse: 2260992
HeapAlloc: 1749696, HeapIdle: 64389120, HeapInuse: 2260992
HeapAlloc: 1753816, HeapIdle: 64348160, HeapInuse: 2269184
HeapAlloc: 1753688, HeapIdle: 64380928, HeapInuse: 2269184
HeapAlloc: 1757808, HeapIdle: 64348160, HeapInuse: 2269184
HeapAlloc: 1757680, HeapIdle: 64380928, HeapInuse: 2269184
HeapAlloc: 1761800, HeapIdle: 64348160, HeapInuse: 2269184
HeapAlloc: 1761672, HeapIdle: 64380928, HeapInuse: 2269184
HeapAlloc: 1765792, HeapIdle: 64348160, HeapInuse: 2269184
HeapAlloc: 1765664, HeapIdle: 64372736, HeapInuse: 2277376
HeapAlloc: 1769784, HeapIdle: 64315392, HeapInuse: 2301952
HeapAlloc: 1769656, HeapIdle: 64372736, HeapInuse: 2277376
HeapAlloc: 1773776, HeapIdle: 64315392, HeapInuse: 2301952
HeapAlloc: 1773648, HeapIdle: 64372736, HeapInuse: 2277376
HeapAlloc: 1777768, HeapIdle: 64315392, HeapInuse: 2301952
HeapAlloc: 1777640, HeapIdle: 64372736, HeapInuse: 2277376
HeapAlloc: 1781760, HeapIdle: 64307200, HeapInuse: 2310144
HeapAlloc: 1781632, HeapIdle: 64364544, HeapInuse: 2285568
HeapAlloc: 1785752, HeapIdle: 64307200, HeapInuse: 2310144
HeapAlloc: 1785624, HeapIdle: 64364544, HeapInuse: 2285568
HeapAlloc: 1789744, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1789616, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1793736, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1793608, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1797728, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1797600, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1801720, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1801592, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1805712, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1805584, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1809704, HeapIdle: 64299008, HeapInuse: 2318336
HeapAlloc: 1809576, HeapIdle: 64348160, HeapInuse: 2301952
HeapAlloc: 1813696, HeapIdle: 64290816, HeapInuse: 2326528
HeapAlloc: 1813568, HeapIdle: 64339968, HeapInuse: 2310144
HeapAlloc: 1817688, HeapIdle: 64282624, HeapInuse: 2334720
HeapAlloc: 1817560, HeapIdle: 64331776, HeapInuse: 2318336
HeapAlloc: 1821680, HeapIdle: 64282624, HeapInuse: 2334720
HeapAlloc: 1821552, HeapIdle: 64331776, HeapInuse: 2318336
HeapAlloc: 1825672, HeapIdle: 64274432, HeapInuse: 2342912
HeapAlloc: 1825544, HeapIdle: 64323584, HeapInuse: 2326528
HeapAlloc: 1829664, HeapIdle: 64274432, HeapInuse: 2342912
HeapAlloc: 1829536, HeapIdle: 64323584, HeapInuse: 2326528
HeapAlloc: 1833656, HeapIdle: 64274432, HeapInuse: 2342912
HeapAlloc: 1833528, HeapIdle: 64323584, HeapInuse: 2326528
HeapAlloc: 1837648, HeapIdle: 64258048, HeapInuse: 2359296
HeapAlloc: 1837520, HeapIdle: 64315392, HeapInuse: 2334720
HeapAlloc: 1841640, HeapIdle: 64258048, HeapInuse: 2359296
HeapAlloc: 1841512, HeapIdle: 64307200, HeapInuse: 2342912
HeapAlloc: 1845632, HeapIdle: 64241664, HeapInuse: 2375680
HeapAlloc: 1845504, HeapIdle: 64290816, HeapInuse: 2359296
HeapAlloc: 1849624, HeapIdle: 64241664, HeapInuse: 2375680
HeapAlloc: 1849496, HeapIdle: 64290816, HeapInuse: 2359296
HeapAlloc: 1853616, HeapIdle: 64241664, HeapInuse: 2375680
HeapAlloc: 1853488, HeapIdle: 64290816, HeapInuse: 2359296
HeapAlloc: 1857608, HeapIdle: 64241664, HeapInuse: 2375680
HeapAlloc: 1857480, HeapIdle: 64282624, HeapInuse: 2367488
HeapAlloc: 1861600, HeapIdle: 64233472, HeapInuse: 2383872
HeapAlloc: 1861472, HeapIdle: 64282624, HeapInuse: 2367488
HeapAlloc: 1865592, HeapIdle: 64225280, HeapInuse: 2392064
HeapAlloc: 1865464, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1869584, HeapIdle: 64225280, HeapInuse: 2392064
HeapAlloc: 1869456, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1873576, HeapIdle: 64225280, HeapInuse: 2392064
HeapAlloc: 1873448, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1877568, HeapIdle: 64225280, HeapInuse: 2392064
HeapAlloc: 1877440, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1881560, HeapIdle: 64225280, HeapInuse: 2392064
HeapAlloc: 1881432, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1885552, HeapIdle: 64217088, HeapInuse: 2400256
HeapAlloc: 1885424, HeapIdle: 64233472, HeapInuse: 2416640
HeapAlloc: 1889544, HeapIdle: 64208896, HeapInuse: 2408448
HeapAlloc: 1889416, HeapIdle: 64225280, HeapInuse: 2424832
HeapAlloc: 1893536, HeapIdle: 64208896, HeapInuse: 2408448
HeapAlloc: 1893408, HeapIdle: 64225280, HeapInuse: 2424832
HeapAlloc: 1897528, HeapIdle: 64208896, HeapInuse: 2408448
HeapAlloc: 1897400, HeapIdle: 64225280, HeapInuse: 2424832
HeapAlloc: 1901520, HeapIdle: 64208896, HeapInuse: 2408448
HeapAlloc: 1901392, HeapIdle: 64225280, HeapInuse: 2424832
HeapAlloc: 1905512, HeapIdle: 64200704, HeapInuse: 2416640
HeapAlloc: 1905384, HeapIdle: 64217088, HeapInuse: 2433024
HeapAlloc: 1909504, HeapIdle: 64200704, HeapInuse: 2416640
HeapAlloc: 1909376, HeapIdle: 64217088, HeapInuse: 2433024
HeapAlloc: 1913496, HeapIdle: 64192512, HeapInuse: 2424832
HeapAlloc: 1913368, HeapIdle: 64208896, HeapInuse: 2441216
HeapAlloc: 1917488, HeapIdle: 64184320, HeapInuse: 2433024
HeapAlloc: 1917360, HeapIdle: 64200704, HeapInuse: 2449408
HeapAlloc: 1921480, HeapIdle: 64184320, HeapInuse: 2433024
HeapAlloc: 1921352, HeapIdle: 64200704, HeapInuse: 2449408
HeapAlloc: 1925472, HeapIdle: 64184320, HeapInuse: 2433024
HeapAlloc: 1925344, HeapIdle: 64200704, HeapInuse: 2449408
HeapAlloc: 1929464, HeapIdle: 64167936, HeapInuse: 2449408
HeapAlloc: 1929336, HeapIdle: 64184320, HeapInuse: 2465792
HeapAlloc: 1933456, HeapIdle: 64167936, HeapInuse: 2449408
HeapAlloc: 1933328, HeapIdle: 64184320, HeapInuse: 2465792
HeapAlloc: 1937448, HeapIdle: 64167936, HeapInuse: 2449408
HeapAlloc: 1937320, HeapIdle: 64184320, HeapInuse: 2465792
HeapAlloc: 1941440, HeapIdle: 64167936, HeapInuse: 2449408
HeapAlloc: 1941312, HeapIdle: 64184320, HeapInuse: 2465792
HeapAlloc: 1945432, HeapIdle: 64167936, HeapInuse: 2449408
HeapAlloc: 1945304, HeapIdle: 64184320, HeapInuse: 2465792
HeapAlloc: 1949424, HeapIdle: 64159744, HeapInuse: 2457600
HeapAlloc: 1949296, HeapIdle: 64159744, HeapInuse: 2490368
HeapAlloc: 1953416, HeapIdle: 64143360, HeapInuse: 2473984
HeapAlloc: 1953288, HeapIdle: 64151552, HeapInuse: 2498560
HeapAlloc: 1957408, HeapIdle: 64143360, HeapInuse: 2473984
HeapAlloc: 1957280, HeapIdle: 64151552, HeapInuse: 2498560
HeapAlloc: 1961400, HeapIdle: 64143360, HeapInuse: 2473984
HeapAlloc: 1961272, HeapIdle: 64143360, HeapInuse: 2506752
HeapAlloc: 1965392, HeapIdle: 64143360, HeapInuse: 2473984
HeapAlloc: 1965264, HeapIdle: 64143360, HeapInuse: 2506752
HeapAlloc: 1969384, HeapIdle: 64135168, HeapInuse: 2482176
HeapAlloc: 1969256, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1973376, HeapIdle: 64135168, HeapInuse: 2482176
HeapAlloc: 1973248, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1977368, HeapIdle: 64126976, HeapInuse: 2490368
HeapAlloc: 1977240, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1981360, HeapIdle: 64126976, HeapInuse: 2490368
HeapAlloc: 1981232, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1985352, HeapIdle: 64126976, HeapInuse: 2490368
HeapAlloc: 1985224, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1989344, HeapIdle: 64126976, HeapInuse: 2490368
HeapAlloc: 1989216, HeapIdle: 64135168, HeapInuse: 2514944
HeapAlloc: 1993336, HeapIdle: 64118784, HeapInuse: 2498560
HeapAlloc: 1993208, HeapIdle: 64126976, HeapInuse: 2523136
HeapAlloc: 1997328, HeapIdle: 64102400, HeapInuse: 2514944
HeapAlloc: 1997200, HeapIdle: 64110592, HeapInuse: 2539520
HeapAlloc: 2001320, HeapIdle: 64094208, HeapInuse: 2523136
HeapAlloc: 2001192, HeapIdle: 64110592, HeapInuse: 2539520
HeapAlloc: 2005312, HeapIdle: 64094208, HeapInuse: 2523136
HeapAlloc: 2005184, HeapIdle: 64110592, HeapInuse: 2539520
HeapAlloc: 2009304, HeapIdle: 64094208, HeapInuse: 2523136
HeapAlloc: 2009176, HeapIdle: 64102400, HeapInuse: 2547712
HeapAlloc: 2013296, HeapIdle: 64094208, HeapInuse: 2523136
HeapAlloc: 2013168, HeapIdle: 64102400, HeapInuse: 2547712
HeapAlloc: 2017288, HeapIdle: 64094208, HeapInuse: 2523136
HeapAlloc: 2017160, HeapIdle: 64102400, HeapInuse: 2547712
HeapAlloc: 2021280, HeapIdle: 64086016, HeapInuse: 2531328
HeapAlloc: 2021152, HeapIdle: 64102400, HeapInuse: 2547712
HeapAlloc: 2025272, HeapIdle: 64077824, HeapInuse: 2539520
HeapAlloc: 2025144, HeapIdle: 64094208, HeapInuse: 2555904
HeapAlloc: 2029264, HeapIdle: 64077824, HeapInuse: 2539520
HeapAlloc: 2029136, HeapIdle: 64094208, HeapInuse: 2555904
HeapAlloc: 2033256, HeapIdle: 64077824, HeapInuse: 2539520
HeapAlloc: 2033128, HeapIdle: 64094208, HeapInuse: 2555904
HeapAlloc: 2037248, HeapIdle: 64069632, HeapInuse: 2547712
HeapAlloc: 2037120, HeapIdle: 64094208, HeapInuse: 2555904
HeapAlloc: 2041240, HeapIdle: 64061440, HeapInuse: 2555904
HeapAlloc: 2041112, HeapIdle: 64077824, HeapInuse: 2572288
HeapAlloc: 2045232, HeapIdle: 64045056, HeapInuse: 2572288
HeapAlloc: 2045104, HeapIdle: 64069632, HeapInuse: 2580480
HeapAlloc: 2049224, HeapIdle: 64045056, HeapInuse: 2572288
HeapAlloc: 2049096, HeapIdle: 64069632, HeapInuse: 2580480
HeapAlloc: 2053216, HeapIdle: 64045056, HeapInuse: 2572288
HeapAlloc: 2053088, HeapIdle: 64069632, HeapInuse: 2580480
HeapAlloc: 2057208, HeapIdle: 64045056, HeapInuse: 2572288
HeapAlloc: 2057080, HeapIdle: 64069632, HeapInuse: 2580480
HeapAlloc: 2061200, HeapIdle: 64045056, HeapInuse: 2572288
HeapAlloc: 2061072, HeapIdle: 64069632, HeapInuse: 2580480
HeapAlloc: 2065192, HeapIdle: 64036864, HeapInuse: 2580480
HeapAlloc: 2065064, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2069184, HeapIdle: 64028672, HeapInuse: 2588672
HeapAlloc: 2069056, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2073176, HeapIdle: 64028672, HeapInuse: 2588672
HeapAlloc: 2073048, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2077168, HeapIdle: 64028672, HeapInuse: 2588672
HeapAlloc: 2077040, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2081160, HeapIdle: 63987712, HeapInuse: 2629632
HeapAlloc: 2081032, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2085152, HeapIdle: 63987712, HeapInuse: 2629632
HeapAlloc: 2085024, HeapIdle: 64053248, HeapInuse: 2596864
HeapAlloc: 2089144, HeapIdle: 63987712, HeapInuse: 2629632
HeapAlloc: 2089016, HeapIdle: 64045056, HeapInuse: 2605056
HeapAlloc: 2093136, HeapIdle: 63987712, HeapInuse: 2629632
HeapAlloc: 2093008, HeapIdle: 64020480, HeapInuse: 2629632
HeapAlloc: 2097128, HeapIdle: 63987712, HeapInuse: 2629632
HeapAlloc: 2097000, HeapIdle: 64020480, HeapInuse: 2629632
HeapAlloc: 2101120, HeapIdle: 63979520, HeapInuse: 2637824
HeapAlloc: 2100992, HeapIdle: 64020480, HeapInuse: 2629632
HeapAlloc: 2105112, HeapIdle: 63979520, HeapInuse: 2637824
HeapAlloc: 2104984, HeapIdle: 64020480, HeapInuse: 2629632
HeapAlloc: 2109104, HeapIdle: 63979520, HeapInuse: 2637824
HeapAlloc: 2108976, HeapIdle: 64012288, HeapInuse: 2637824
HeapAlloc: 2113096, HeapIdle: 63971328, HeapInuse: 2646016
HeapAlloc: 2112968, HeapIdle: 64004096, HeapInuse: 2646016
HeapAlloc: 2117088, HeapIdle: 63971328, HeapInuse: 2646016
HeapAlloc: 2116960, HeapIdle: 64004096, HeapInuse: 2646016
HeapAlloc: 2121080, HeapIdle: 63971328, HeapInuse: 2646016
HeapAlloc: 2120952, HeapIdle: 64004096, HeapInuse: 2646016
HeapAlloc: 2125072, HeapIdle: 63971328, HeapInuse: 2646016
HeapAlloc: 2124944, HeapIdle: 63995904, HeapInuse: 2654208
HeapAlloc: 2129064, HeapIdle: 63971328, HeapInuse: 2646016
HeapAlloc: 2128936, HeapIdle: 63995904, HeapInuse: 2654208
HeapAlloc: 2133056, HeapIdle: 63963136, HeapInuse: 2654208
HeapAlloc: 2132928, HeapIdle: 63995904, HeapInuse: 2654208
HeapAlloc: 2137048, HeapIdle: 63954944, HeapInuse: 2662400
HeapAlloc: 2136920, HeapIdle: 63987712, HeapInuse: 2662400
HeapAlloc: 2141040, HeapIdle: 63946752, HeapInuse: 2670592
HeapAlloc: 2140912, HeapIdle: 63987712, HeapInuse: 2662400
HeapAlloc: 2145032, HeapIdle: 63946752, HeapInuse: 2670592
HeapAlloc: 2144904, HeapIdle: 63987712, HeapInuse: 2662400
HeapAlloc: 2149024, HeapIdle: 63946752, HeapInuse: 2670592
HeapAlloc: 2148896, HeapIdle: 63987712, HeapInuse: 2662400
HeapAlloc: 2153016, HeapIdle: 63938560, HeapInuse: 2678784
HeapAlloc: 2152888, HeapIdle: 63979520, HeapInuse: 2670592
HeapAlloc: 2157008, HeapIdle: 63938560, HeapInuse: 2678784
HeapAlloc: 2156880, HeapIdle: 63971328, HeapInuse: 2678784
HeapAlloc: 2161000, HeapIdle: 63930368, HeapInuse: 2686976
HeapAlloc: 2160872, HeapIdle: 63963136, HeapInuse: 2686976
HeapAlloc: 2164992, HeapIdle: 63930368, HeapInuse: 2686976
HeapAlloc: 2164864, HeapIdle: 63963136, HeapInuse: 2686976
HeapAlloc: 2168984, HeapIdle: 63913984, HeapInuse: 2703360
HeapAlloc: 2168856, HeapIdle: 63954944, HeapInuse: 2695168
HeapAlloc: 2172976, HeapIdle: 63905792, HeapInuse: 2711552
HeapAlloc: 2172848, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2176968, HeapIdle: 63905792, HeapInuse: 2711552
HeapAlloc: 2176840, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2180960, HeapIdle: 63897600, HeapInuse: 2719744
HeapAlloc: 2180832, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2184952, HeapIdle: 63897600, HeapInuse: 2719744
HeapAlloc: 2184824, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2188944, HeapIdle: 63897600, HeapInuse: 2719744
HeapAlloc: 2188816, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2192936, HeapIdle: 63897600, HeapInuse: 2719744
HeapAlloc: 2192808, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2196928, HeapIdle: 63881216, HeapInuse: 2736128
HeapAlloc: 2196800, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2200920, HeapIdle: 63881216, HeapInuse: 2736128
HeapAlloc: 2200792, HeapIdle: 63922176, HeapInuse: 2727936
HeapAlloc: 2204912, HeapIdle: 63881216, HeapInuse: 2736128
HeapAlloc: 2204784, HeapIdle: 63913984, HeapInuse: 2736128
HeapAlloc: 2208904, HeapIdle: 63881216, HeapInuse: 2736128
HeapAlloc: 2208776, HeapIdle: 63913984, HeapInuse: 2736128
HeapAlloc: 2212896, HeapIdle: 63881216, HeapInuse: 2736128
HeapAlloc: 2212768, HeapIdle: 63905792, HeapInuse: 2744320
HeapAlloc: 2216888, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2216760, HeapIdle: 63905792, HeapInuse: 2744320
HeapAlloc: 2220880, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2220752, HeapIdle: 63905792, HeapInuse: 2744320
HeapAlloc: 2224872, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2224744, HeapIdle: 63905792, HeapInuse: 2744320
HeapAlloc: 2228864, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2228912, HeapIdle: 63905792, HeapInuse: 2744320
HeapAlloc: 2232856, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2233288, HeapIdle: 63897600, HeapInuse: 2752512
HeapAlloc: 2236848, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2237376, HeapIdle: 63897600, HeapInuse: 2752512
HeapAlloc: 2240840, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2241368, HeapIdle: 63897600, HeapInuse: 2752512
HeapAlloc: 2244832, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2245360, HeapIdle: 63897600, HeapInuse: 2752512
HeapAlloc: 2248824, HeapIdle: 63864832, HeapInuse: 2752512
HeapAlloc: 2249352, HeapIdle: 63881216, HeapInuse: 2768896
HeapAlloc: 2252816, HeapIdle: 63856640, HeapInuse: 2760704
HeapAlloc: 2253344, HeapIdle: 63873024, HeapInuse: 2777088
HeapAlloc: 2256808, HeapIdle: 63840256, HeapInuse: 2777088
HeapAlloc: 2257336, HeapIdle: 63864832, HeapInuse: 2785280
HeapAlloc: 2260800, HeapIdle: 63840256, HeapInuse: 2777088
HeapAlloc: 2261328, HeapIdle: 63864832, HeapInuse: 2785280
HeapAlloc: 2264792, HeapIdle: 63832064, HeapInuse: 2785280
HeapAlloc: 2265320, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2268784, HeapIdle: 63832064, HeapInuse: 2785280
HeapAlloc: 2269312, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2272776, HeapIdle: 63832064, HeapInuse: 2785280
HeapAlloc: 2273688, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2276768, HeapIdle: 63823872, HeapInuse: 2793472
HeapAlloc: 2277776, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2280760, HeapIdle: 63823872, HeapInuse: 2793472
HeapAlloc: 2281768, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2284752, HeapIdle: 63823872, HeapInuse: 2793472
HeapAlloc: 2285760, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2288744, HeapIdle: 63823872, HeapInuse: 2793472
HeapAlloc: 2289752, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2292736, HeapIdle: 63823872, HeapInuse: 2793472
HeapAlloc: 2293744, HeapIdle: 63856640, HeapInuse: 2793472
HeapAlloc: 2296728, HeapIdle: 63807488, HeapInuse: 2809856
HeapAlloc: 2297736, HeapIdle: 63840256, HeapInuse: 2809856
HeapAlloc: 2300720, HeapIdle: 63799296, HeapInuse: 2818048
HeapAlloc: 2301728, HeapIdle: 63832064, HeapInuse: 2818048
HeapAlloc: 2304712, HeapIdle: 63799296, HeapInuse: 2818048
HeapAlloc: 2305720, HeapIdle: 63832064, HeapInuse: 2818048
HeapAlloc: 2308704, HeapIdle: 63799296, HeapInuse: 2818048
HeapAlloc: 2309712, HeapIdle: 63832064, HeapInuse: 2818048
HeapAlloc: 2312696, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2313704, HeapIdle: 63832064, HeapInuse: 2818048
HeapAlloc: 2316688, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2317696, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2320680, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2321688, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2324672, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2325680, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2328664, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2329672, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2332656, HeapIdle: 63782912, HeapInuse: 2834432
HeapAlloc: 2333664, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2336648, HeapIdle: 63774720, HeapInuse: 2842624
HeapAlloc: 2337656, HeapIdle: 63823872, HeapInuse: 2826240
HeapAlloc: 2340640, HeapIdle: 63774720, HeapInuse: 2842624
HeapAlloc: 2341648, HeapIdle: 63807488, HeapInuse: 2842624
