HeapAlloc: 346976, HeapIdle: 3039232, HeapInuse: 794624
HeapAlloc: 942752, HeapIdle: 6619136, HeapInuse: 1376256
HeapAlloc: 947848, HeapIdle: 6610944, HeapInuse: 1384448
HeapAlloc: 952944, HeapIdle: 6610944, HeapInuse: 1384448
HeapAlloc: 958040, HeapIdle: 6602752, HeapInuse: 1392640
HeapAlloc: 963136, HeapIdle: 6594560, HeapInuse: 1400832
HeapAlloc: 968232, HeapIdle: 6594560, HeapInuse: 1400832
HeapAlloc: 973328, HeapIdle: 6594560, HeapInuse: 1400832
HeapAlloc: 978424, HeapIdle: 6594560, HeapInuse: 1400832
HeapAlloc: 983520, HeapIdle: 6594560, HeapInuse: 1400832
HeapAlloc: 988616, HeapIdle: 6586368, HeapInuse: 1409024
HeapAlloc: 993712, HeapIdle: 6578176, HeapInuse: 1417216
HeapAlloc: 998808, HeapIdle: 6578176, HeapInuse: 1417216
HeapAlloc: 1003904, HeapIdle: 6578176, HeapInuse: 1417216
HeapAlloc: 1009000, HeapIdle: 6578176, HeapInuse: 1417216
HeapAlloc: 1014096, HeapIdle: 6569984, HeapInuse: 1425408
HeapAlloc: 1019192, HeapIdle: 6569984, HeapInuse: 1425408
HeapAlloc: 1024288, HeapIdle: 6561792, HeapInuse: 1433600
HeapAlloc: 1029384, HeapIdle: 6553600, HeapInuse: 1441792
HeapAlloc: 1034480, HeapIdle: 6545408, HeapInuse: 1449984
HeapAlloc: 1039576, HeapIdle: 6537216, HeapInuse: 1458176
HeapAlloc: 1044672, HeapIdle: 6537216, HeapInuse: 1458176
HeapAlloc: 1049768, HeapIdle: 6520832, HeapInuse: 1474560
HeapAlloc: 1054864, HeapIdle: 6512640, HeapInuse: 1482752
HeapAlloc: 1059960, HeapIdle: 6512640, HeapInuse: 1482752
HeapAlloc: 1065056, HeapIdle: 6512640, HeapInuse: 1482752
HeapAlloc: 1070152, HeapIdle: 6512640, HeapInuse: 1482752
HeapAlloc: 1075248, HeapIdle: 6504448, HeapInuse: 1490944
HeapAlloc: 1080344, HeapIdle: 6488064, HeapInuse: 1507328
HeapAlloc: 1085440, HeapIdle: 6488064, HeapInuse: 1507328
HeapAlloc: 1090536, HeapIdle: 6471680, HeapInuse: 1523712
HeapAlloc: 1095632, HeapIdle: 6463488, HeapInuse: 1531904
HeapAlloc: 1100728, HeapIdle: 6463488, HeapInuse: 1531904
HeapAlloc: 1105824, HeapIdle: 6463488, HeapInuse: 1531904
HeapAlloc: 1110920, HeapIdle: 6455296, HeapInuse: 1540096
HeapAlloc: 1116016, HeapIdle: 6455296, HeapInuse: 1540096
HeapAlloc: 1121112, HeapIdle: 6455296, HeapInuse: 1540096
HeapAlloc: 1126208, HeapIdle: 6438912, HeapInuse: 1556480
HeapAlloc: 1131304, HeapIdle: 6438912, HeapInuse: 1556480
HeapAlloc: 1136400, HeapIdle: 6438912, HeapInuse: 1556480
HeapAlloc: 1141496, HeapIdle: 6430720, HeapInuse: 1564672
HeapAlloc: 1146592, HeapIdle: 6430720, HeapInuse: 1564672
HeapAlloc: 1151688, HeapIdle: 6430720, HeapInuse: 1564672
HeapAlloc: 1156784, HeapIdle: 6422528, HeapInuse: 1572864
HeapAlloc: 1161880, HeapIdle: 6414336, HeapInuse: 1581056
HeapAlloc: 1166976, HeapIdle: 6406144, HeapInuse: 1589248
HeapAlloc: 1172072, HeapIdle: 6397952, HeapInuse: 1597440
HeapAlloc: 1177168, HeapIdle: 6389760, HeapInuse: 1605632
HeapAlloc: 1182264, HeapIdle: 6389760, HeapInuse: 1605632
HeapAlloc: 1187360, HeapIdle: 6389760, HeapInuse: 1605632
HeapAlloc: 1192456, HeapIdle: 6389760, HeapInuse: 1605632
HeapAlloc: 1197552, HeapIdle: 6381568, HeapInuse: 1613824
HeapAlloc: 1202648, HeapIdle: 6381568, HeapInuse: 1613824
HeapAlloc: 1207744, HeapIdle: 6381568, HeapInuse: 1613824
HeapAlloc: 1212840, HeapIdle: 6373376, HeapInuse: 1622016
HeapAlloc: 1217936, HeapIdle: 6365184, HeapInuse: 1630208
HeapAlloc: 1223032, HeapIdle: 6365184, HeapInuse: 1630208
HeapAlloc: 1228128, HeapIdle: 6348800, HeapInuse: 1646592
HeapAlloc: 1233224, HeapIdle: 6340608, HeapInuse: 1654784
HeapAlloc: 1238320, HeapIdle: 6340608, HeapInuse: 1654784
HeapAlloc: 1243416, HeapIdle: 6332416, HeapInuse: 1662976
HeapAlloc: 1248512, HeapIdle: 6332416, HeapInuse: 1662976
HeapAlloc: 1253608, HeapIdle: 6324224, HeapInuse: 1671168
HeapAlloc: 1258704, HeapIdle: 6307840, HeapInuse: 1687552
HeapAlloc: 1263800, HeapIdle: 6291456, HeapInuse: 1703936
HeapAlloc: 1268896, HeapIdle: 6291456, HeapInuse: 1703936
HeapAlloc: 1273992, HeapIdle: 6291456, HeapInuse: 1703936
HeapAlloc: 1279088, HeapIdle: 6291456, HeapInuse: 1703936
HeapAlloc: 1284184, HeapIdle: 6283264, HeapInuse: 1712128
HeapAlloc: 1289280, HeapIdle: 6275072, HeapInuse: 1720320
HeapAlloc: 1294376, HeapIdle: 6275072, HeapInuse: 1720320
HeapAlloc: 1299472, HeapIdle: 6275072, HeapInuse: 1720320
HeapAlloc: 1304568, HeapIdle: 6275072, HeapInuse: 1720320
HeapAlloc: 1309664, HeapIdle: 6266880, HeapInuse: 1728512
HeapAlloc: 1314760, HeapIdle: 6258688, HeapInuse: 1736704
HeapAlloc: 1319856, HeapIdle: 6258688, HeapInuse: 1736704
HeapAlloc: 1324952, HeapIdle: 6258688, HeapInuse: 1736704
HeapAlloc: 1330048, HeapIdle: 6258688, HeapInuse: 1736704
HeapAlloc: 1335144, HeapIdle: 6250496, HeapInuse: 1744896
HeapAlloc: 1340240, HeapIdle: 6242304, HeapInuse: 1753088
HeapAlloc: 1345336, HeapIdle: 6234112, HeapInuse: 1761280
HeapAlloc: 1350432, HeapIdle: 6234112, HeapInuse: 1761280
HeapAlloc: 1355528, HeapIdle: 6225920, HeapInuse: 1769472
HeapAlloc: 1360624, HeapIdle: 6225920, HeapInuse: 1769472
HeapAlloc: 1365720, HeapIdle: 6225920, HeapInuse: 1769472
HeapAlloc: 1370816, HeapIdle: 6225920, HeapInuse: 1769472
HeapAlloc: 1375912, HeapIdle: 6201344, HeapInuse: 1794048
HeapAlloc: 1381008, HeapIdle: 6193152, HeapInuse: 1802240
HeapAlloc: 1386104, HeapIdle: 6193152, HeapInuse: 1802240
HeapAlloc: 1391200, HeapIdle: 6193152, HeapInuse: 1802240
HeapAlloc: 1396296, HeapIdle: 6184960, HeapInuse: 1810432
HeapAlloc: 1401392, HeapIdle: 6168576, HeapInuse: 1826816
HeapAlloc: 1406488, HeapIdle: 6168576, HeapInuse: 1826816
HeapAlloc: 1411584, HeapIdle: 6160384, HeapInuse: 1835008
HeapAlloc: 1416680, HeapIdle: 6152192, HeapInuse: 1843200
HeapAlloc: 1421776, HeapIdle: 6144000, HeapInuse: 1851392
HeapAlloc: 1426872, HeapIdle: 6144000, HeapInuse: 1851392
HeapAlloc: 1431968, HeapIdle: 6135808, HeapInuse: 1859584
HeapAlloc: 1437064, HeapIdle: 6135808, HeapInuse: 1859584
HeapAlloc: 1442160, HeapIdle: 6135808, HeapInuse: 1859584
HeapAlloc: 1447256, HeapIdle: 6127616, HeapInuse: 1867776
HeapAlloc: 1452352, HeapIdle: 6127616, HeapInuse: 1867776
HeapAlloc: 1457448, HeapIdle: 6127616, HeapInuse: 1867776
HeapAlloc: 1462544, HeapIdle: 6119424, HeapInuse: 1875968
HeapAlloc: 1467640, HeapIdle: 6119424, HeapInuse: 1875968
HeapAlloc: 1472736, HeapIdle: 6119424, HeapInuse: 1875968
HeapAlloc: 1477832, HeapIdle: 6119424, HeapInuse: 1875968
HeapAlloc: 1482928, HeapIdle: 6111232, HeapInuse: 1884160
HeapAlloc: 1488024, HeapIdle: 6111232, HeapInuse: 1884160
HeapAlloc: 1493120, HeapIdle: 6094848, HeapInuse: 1900544
HeapAlloc: 1498216, HeapIdle: 6094848, HeapInuse: 1900544
HeapAlloc: 1503312, HeapIdle: 6086656, HeapInuse: 1908736
HeapAlloc: 1508408, HeapIdle: 6086656, HeapInuse: 1908736
HeapAlloc: 1513504, HeapIdle: 6086656, HeapInuse: 1908736
HeapAlloc: 1518600, HeapIdle: 6070272, HeapInuse: 1925120
HeapAlloc: 1523696, HeapIdle: 6070272, HeapInuse: 1925120
HeapAlloc: 1528792, HeapIdle: 6062080, HeapInuse: 1933312
HeapAlloc: 1533888, HeapIdle: 6053888, HeapInuse: 1941504
HeapAlloc: 1538984, HeapIdle: 6045696, HeapInuse: 1949696
HeapAlloc: 1544080, HeapIdle: 6045696, HeapInuse: 1949696
HeapAlloc: 1549176, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1554272, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1559368, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1564464, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1569560, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1574656, HeapIdle: 6037504, HeapInuse: 1957888
HeapAlloc: 1579752, HeapIdle: 6012928, HeapInuse: 1982464
HeapAlloc: 1584848, HeapIdle: 5996544, HeapInuse: 1998848
HeapAlloc: 1589944, HeapIdle: 5988352, HeapInuse: 2007040
HeapAlloc: 1595040, HeapIdle: 5980160, HeapInuse: 2015232
HeapAlloc: 1600136, HeapIdle: 5971968, HeapInuse: 2023424
HeapAlloc: 1605232, HeapIdle: 5971968, HeapInuse: 2023424
HeapAlloc: 1610328, HeapIdle: 5963776, HeapInuse: 2031616
HeapAlloc: 1615424, HeapIdle: 5963776, HeapInuse: 2031616
HeapAlloc: 1620520, HeapIdle: 5963776, HeapInuse: 2031616
HeapAlloc: 1625616, HeapIdle: 5963776, HeapInuse: 2031616
HeapAlloc: 1630712, HeapIdle: 5955584, HeapInuse: 2039808
HeapAlloc: 1635808, HeapIdle: 5947392, HeapInuse: 2048000
HeapAlloc: 1640904, HeapIdle: 5947392, HeapInuse: 2048000
HeapAlloc: 1646000, HeapIdle: 5939200, HeapInuse: 2056192
HeapAlloc: 1651096, HeapIdle: 5939200, HeapInuse: 2056192
HeapAlloc: 1656192, HeapIdle: 5931008, HeapInuse: 2064384
HeapAlloc: 1661288, HeapIdle: 5922816, HeapInuse: 2072576
HeapAlloc: 1666384, HeapIdle: 5906432, HeapInuse: 2088960
HeapAlloc: 1671480, HeapIdle: 5906432, HeapInuse: 2088960
HeapAlloc: 1676576, HeapIdle: 5898240, HeapInuse: 2097152
HeapAlloc: 1681672, HeapIdle: 5898240, HeapInuse: 2097152
HeapAlloc: 1686768, HeapIdle: 5898240, HeapInuse: 2097152
HeapAlloc: 1691864, HeapIdle: 5898240, HeapInuse: 2097152
HeapAlloc: 1696960, HeapIdle: 5890048, HeapInuse: 2105344
HeapAlloc: 1702056, HeapIdle: 5881856, HeapInuse: 2113536
HeapAlloc: 1707152, HeapIdle: 5873664, HeapInuse: 2121728
HeapAlloc: 1712248, HeapIdle: 5873664, HeapInuse: 2121728
HeapAlloc: 1717344, HeapIdle: 5873664, HeapInuse: 2121728
HeapAlloc: 1722440, HeapIdle: 5865472, HeapInuse: 2129920
HeapAlloc: 1727536, HeapIdle: 5857280, HeapInuse: 2138112
HeapAlloc: 1732632, HeapIdle: 5857280, HeapInuse: 2138112
HeapAlloc: 1737728, HeapIdle: 5857280, HeapInuse: 2138112
HeapAlloc: 1742824, HeapIdle: 5849088, HeapInuse: 2146304
HeapAlloc: 1747920, HeapIdle: 5840896, HeapInuse: 2154496
HeapAlloc: 1753016, HeapIdle: 5832704, HeapInuse: 2162688
HeapAlloc: 1758112, HeapIdle: 5832704, HeapInuse: 2162688
HeapAlloc: 1763208, HeapIdle: 5824512, HeapInuse: 2170880
HeapAlloc: 1768304, HeapIdle: 5816320, HeapInuse: 2179072
HeapAlloc: 1773400, HeapIdle: 5816320, HeapInuse: 2179072
HeapAlloc: 1778496, HeapIdle: 5816320, HeapInuse: 2179072
HeapAlloc: 1783592, HeapIdle: 5783552, HeapInuse: 2211840
HeapAlloc: 1788688, HeapIdle: 5783552, HeapInuse: 2211840
HeapAlloc: 1793784, HeapIdle: 5783552, HeapInuse: 2211840
HeapAlloc: 1798880, HeapIdle: 5783552, HeapInuse: 2211840
HeapAlloc: 1803976, HeapIdle: 5775360, HeapInuse: 2220032
HeapAlloc: 1809072, HeapIdle: 5767168, HeapInuse: 2228224
HeapAlloc: 1814168, HeapIdle: 5742592, HeapInuse: 2252800
HeapAlloc: 1819264, HeapIdle: 5742592, HeapInuse: 2252800
HeapAlloc: 1824360, HeapIdle: 5734400, HeapInuse: 2260992
HeapAlloc: 1829456, HeapIdle: 5726208, HeapInuse: 2269184
HeapAlloc: 1834552, HeapIdle: 5726208, HeapInuse: 2269184
HeapAlloc: 1839648, HeapIdle: 5726208, HeapInuse: 2269184
HeapAlloc: 1844744, HeapIdle: 5718016, HeapInuse: 2277376
HeapAlloc: 1849840, HeapIdle: 5718016, HeapInuse: 2277376
HeapAlloc: 1854936, HeapIdle: 5709824, HeapInuse: 2285568
HeapAlloc: 1860032, HeapIdle: 5701632, HeapInuse: 2293760
HeapAlloc: 1865128, HeapIdle: 5701632, HeapInuse: 2293760
HeapAlloc: 1870224, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1875320, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1880416, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1885512, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1890608, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1895704, HeapIdle: 5693440, HeapInuse: 2301952
HeapAlloc: 1900800, HeapIdle: 5685248, HeapInuse: 2310144
HeapAlloc: 1905896, HeapIdle: 5660672, HeapInuse: 2334720
HeapAlloc: 1910992, HeapIdle: 5652480, HeapInuse: 2342912
HeapAlloc: 1916088, HeapIdle: 5644288, HeapInuse: 2351104
HeapAlloc: 1921184, HeapIdle: 5644288, HeapInuse: 2351104
HeapAlloc: 1926280, HeapIdle: 5644288, HeapInuse: 2351104
HeapAlloc: 1931376, HeapIdle: 5636096, HeapInuse: 2359296
HeapAlloc: 1936472, HeapIdle: 5636096, HeapInuse: 2359296
HeapAlloc: 1941568, HeapIdle: 5636096, HeapInuse: 2359296
HeapAlloc: 1946664, HeapIdle: 5619712, HeapInuse: 2375680
HeapAlloc: 1951760, HeapIdle: 5611520, HeapInuse: 2383872
HeapAlloc: 1956856, HeapIdle: 5611520, HeapInuse: 2383872
HeapAlloc: 1961952, HeapIdle: 5603328, HeapInuse: 2392064
HeapAlloc: 1967048, HeapIdle: 5603328, HeapInuse: 2392064
HeapAlloc: 1972144, HeapIdle: 5595136, HeapInuse: 2400256
HeapAlloc: 1977240, HeapIdle: 5595136, HeapInuse: 2400256
HeapAlloc: 1982336, HeapIdle: 5595136, HeapInuse: 2400256
HeapAlloc: 1987432, HeapIdle: 5586944, HeapInuse: 2408448
HeapAlloc: 1992528, HeapIdle: 5578752, HeapInuse: 2416640
HeapAlloc: 1997624, HeapIdle: 5570560, HeapInuse: 2424832
HeapAlloc: 2002720, HeapIdle: 5570560, HeapInuse: 2424832
HeapAlloc: 2007816, HeapIdle: 5570560, HeapInuse: 2424832
HeapAlloc: 2012912, HeapIdle: 5570560, HeapInuse: 2424832
HeapAlloc: 2018008, HeapIdle: 5562368, HeapInuse: 2433024
HeapAlloc: 2023104, HeapIdle: 5562368, HeapInuse: 2433024
HeapAlloc: 2028200, HeapIdle: 5545984, HeapInuse: 2449408
HeapAlloc: 2033296, HeapIdle: 5537792, HeapInuse: 2457600
HeapAlloc: 2038392, HeapIdle: 5537792, HeapInuse: 2457600
HeapAlloc: 2043488, HeapIdle: 5529600, HeapInuse: 2465792
HeapAlloc: 2048584, HeapIdle: 5521408, HeapInuse: 2473984
HeapAlloc: 2053680, HeapIdle: 5521408, HeapInuse: 2473984
HeapAlloc: 2058776, HeapIdle: 5521408, HeapInuse: 2473984
HeapAlloc: 2063872, HeapIdle: 5521408, HeapInuse: 2473984
HeapAlloc: 2068968, HeapIdle: 5513216, HeapInuse: 2482176
HeapAlloc: 2074064, HeapIdle: 5505024, HeapInuse: 2490368
HeapAlloc: 2079160, HeapIdle: 5496832, HeapInuse: 2498560
HeapAlloc: 2084256, HeapIdle: 5496832, HeapInuse: 2498560
HeapAlloc: 2089352, HeapIdle: 5480448, HeapInuse: 2514944
HeapAlloc: 2094448, HeapIdle: 5480448, HeapInuse: 2514944
HeapAlloc: 2099544, HeapIdle: 5472256, HeapInuse: 2523136
HeapAlloc: 2104640, HeapIdle: 5464064, HeapInuse: 2531328
HeapAlloc: 2109736, HeapIdle: 5464064, HeapInuse: 2531328
