Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/jsonresponse?seed=104532,1,0,359,359.0,359,359,225.0,0.015118726423894628,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/jsonresponse?seed=104573,1,0,9,9.0,9,9,225.0,0.015118726423894628,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/jsonresponse?seed=104582,1,0,13,13.0,13,13,225.0,0.015118726423894628,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/jsonresponse?seed=104595,1,0,28,28.0,28,28,225.0,0.015118726423894628,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/jsonresponse?seed=104606,1,0,11,11.0,11,11,225.0,0.015118726423894628,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=104608,1,0,584,584.0,584,584,225.0,0.015118726423894628,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/jsonresponse?seed=104626,1,0,122,122.0,122,122,225.0,0.015118726423894628,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/jsonresponse?seed=104653,1,0,30,30.0,30,30,225.0,0.015118726423894628,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/jsonresponse?seed=104676,1,0,5,5.0,5,5,224.0,0.015118726423894628,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=104693,1,0,31,31.0,31,31,225.0,0.015118726423894628,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/jsonresponse?seed=104704,1,0,1475,1475.0,1475,1475,224.0,0.015118726423894628,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/jsonresponse?seed=104723,1,0,5,5.0,5,5,224.0,0.015118726423894628,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/jsonresponse?seed=104808,1,0,11,11.0,11,11,225.0,0.015118726423894628,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/jsonresponse?seed=104819,1,0,31,31.0,31,31,225.0,0.015118726423894628,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/jsonresponse?seed=104878,1,0,32,32.0,32,32,225.0,0.015118726423894628,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/jsonresponse?seed=10488,1,0,1,1.0,1,1,224.0,0.015118726423894628,0.0,1,1,1,1,1,1,1,1,1,1,1
GET,/jsonresponse?seed=104890,1,0,12,12.0,12,12,224.0,0.015118726423894628,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/jsonresponse?seed=104905,1,0,8,8.0,8,8,224.0,0.015118726423894628,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/jsonresponse?seed=104906,1,0,580,580.0,580,580,225.0,0.015118726423894628,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/jsonresponse?seed=104919,1,0,12,12.0,12,12,225.0,0.015118726423894628,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/jsonresponse?seed=104972,1,0,4862,4862.0,4862,4862,225.0,0.015118726423894628,0.0,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/jsonresponse?seed=104976,1,0,31,31.0,31,31,225.0,0.015118726423894628,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/jsonresponse?seed=105083,1,0,22781,22781.0,22781,22781,225.0,0.015118726423894628,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/jsonresponse?seed=105138,2,0,7,15.5,7,24,224.5,0.030237452847789257,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/jsonresponse?seed=105149,1,0,2164,2164.0,2164,2164,224.0,0.015118726423894628,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/jsonresponse?seed=10522,1,0,26,26.0,26,26,225.0,0.015118726423894628,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/jsonresponse?seed=105221,1,0,329,329.0,329,329,224.0,0.015118726423894628,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/jsonresponse?seed=105229,1,0,14,14.0,14,14,225.0,0.015118726423894628,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/jsonresponse?seed=105240,1,0,9,9.0,9,9,224.0,0.015118726423894628,0.0,9,9,9,9,9,9,9,9,9,9,9
